engine,page,page_family,impressions,clicks,ctr,position,position_bucket,expected_ctr,ctr_gap,ownership_confidence,opportunity_score,priority
"google","/compare/APA-vs-RRC","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/APLD-vs-ZBRA","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/AR-vs-RRC","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/ARGX-vs-REGN","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/ATO-vs-XEL","comparison","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/AVGO-vs-INTC","comparison","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/AXP-vs-BLK","comparison","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BA-vs-CAT","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BATRA-vs-MSGE","comparison","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BCC-vs-HUN","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BEAM-vs-RLAY","comparison","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BGB-vs-TREE","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BIIB-vs-BIO","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BIIB-vs-DXCM","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BILL-vs-KN","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BLD-vs-QXO","comparison","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BP-vs-SLB","comparison","2","0","0","5.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BR-vs-SSNC","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BRKR-vs-HALO","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BTG-vs-TFPM","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/BULL-vs-NTSK","comparison","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/C-vs-IBKR","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/C-vs-MS","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CAG-vs-TAL","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CAH-vs-REGN","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CCL-vs-VIK","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CDE-vs-RGLD","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CDP-vs-HHH","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CEG-vs-XEL","comparison","2","0","0","5.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CG-vs-OWL","comparison","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CI-vs-ELV","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CLVT-vs-DXC","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CMP-vs-UAN","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CMS-vs-XEL","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/COR-vs-MDLN","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CRM-vs-SHOP","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CRWV-vs-MCHP","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CVX-vs-TTE","comparison","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CWT-vs-HTO","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DELL-vs-SNDK","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DHR-vs-MDT","comparison","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DINO-vs-EQT","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DIS-vs-T","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DIS-vs-VZ","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DJCO-vs-GTM","comparison","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DV-vs-ZD","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/DVN-vs-PR","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/EE-vs-STNG","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/EQT-vs-EXE","comparison","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/ES-vs-FE","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/ES-vs-PPL","comparison","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/EXP-vs-MOS","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/EXTR-vs-FOUR","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FANG-vs-LNG","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FE-vs-NRG","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FE-vs-PPL","comparison","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FLUT-vs-SN","comparison","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FNF-vs-RNR","comparison","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FROG-vs-HUBS","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FRVO-vs-OKLO","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FRVO-vs-TLN","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/FTAI-vs-WWD","comparison","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/GE-vs-GEV","comparison","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/GILD-vs-ISRG","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/GLXY-vs-WULF","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/GS-vs-V","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/GTM-vs-RDVT","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/HD-vs-TSLA","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/HLI-vs-SNEX","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/HPE-vs-KEYS","comparison","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/HPE-vs-TEL","comparison","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/IBKR-vs-UBS","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/IBM-vs-STX","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/ICL-vs-MOS","comparison","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/IRWD-vs-PHR","comparison","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/JBL-vs-MSTR","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/JBS-vs-USFD","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/KDP-vs-MDLZ","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/KGC-vs-NTR","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/KHC-vs-KMB","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/KIM-vs-WPC","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/LASR-vs-QLYS","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/LDOS-vs-NTNX","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/LNT-vs-NI","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/LOW-vs-MAR","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/LYV-vs-TKO","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/MAR-vs-TJX","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/MBUU-vs-MCFT","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/MET-vs-STT","comparison","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/MHK-vs-VFC","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/MRVL-vs-PANW","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/NB-vs-TMQ","comparison","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/NOW-vs-UBER","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/NTNX-vs-RBRK","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/OKE-vs-TRGP","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/P-vs-SNX","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PFE-vs-SYK","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PG-vs-WMT","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PLD-vs-SPG","comparison","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PLD-vs-WELL","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PRG-vs-RGR","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PRTH-vs-RPD","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PTON-vs-UAA","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/PUK-vs-RJF","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/QCOM-vs-SNDK","comparison","2","0","0","5.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/RBRK-vs-TOST","comparison","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/SHEL-vs-XOM","comparison","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/SPB-vs-WMK","comparison","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/STRL-vs-SYM","comparison","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/TT-vs-VRT","comparison","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/U-vs-VIAV","comparison","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/WAT-vs-ZTS","comparison","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ADMA/net-income","net-income","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ADP/pe-ratio","pe-ratio","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AGX/shares-outstanding","shares-outstanding","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AGYS/free-cash-flow","free-cash-flow","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AMAT/free-cash-flow","free-cash-flow","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AMGN/shares-outstanding","shares-outstanding","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/APG/free-cash-flow","free-cash-flow","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AVY/pe-ratio","pe-ratio","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AWI/pe-ratio","pe-ratio","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/AXP/shares-outstanding","shares-outstanding","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/BJ/gross-profit","gross-profit","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/BRC/free-cash-flow","free-cash-flow","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CCK/pe-ratio","pe-ratio","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CNX/free-cash-flow","free-cash-flow","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/COLM/revenue","revenue","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/CW/shares-outstanding","shares-outstanding","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/DBX/eps","eps","2","0","0","7.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/EBAY/net-income","net-income","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/EPRT/shares-outstanding","shares-outstanding","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/EQH/eps","eps","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ESAB/free-cash-flow","free-cash-flow","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/EXR/eps","eps","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/FHB/revenue","revenue","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/FLO/eps","eps","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/FTDR/gross-profit","gross-profit","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/FTNT/free-cash-flow","free-cash-flow","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/GAP/net-income","net-income","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/GIS/dividend-history","dividend-history","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HLIT/revenue","revenue","2","0","0","5.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/HUBB/total-debt","total-debt","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/IDXX/gross-profit","gross-profit","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/IEX/shares-outstanding","shares-outstanding","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ILMN/shares-outstanding","shares-outstanding","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/JBGS/shares-outstanding","shares-outstanding","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/LAD/total-debt","total-debt","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/LKFN/revenue","revenue","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/LOPE/dividend-history","dividend-history","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/MMS/gross-profit","gross-profit","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/MTH/gross-profit","gross-profit","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/MU/free-cash-flow","free-cash-flow","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/NJR/eps","eps","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/NSIT/eps","eps","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/NSP/gross-profit","gross-profit","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/OVV/free-cash-flow","free-cash-flow","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PFGC/total-debt","total-debt","2","0","0","8","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PHM/shares-outstanding","shares-outstanding","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/PRU/shares-outstanding","shares-outstanding","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/REG/dividend-history","dividend-history","2","0","0","7","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ROIV/revenue","revenue","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SABR/eps","eps","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SIG/free-cash-flow","free-cash-flow","1","0","0","4","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/SNEX/free-cash-flow","free-cash-flow","2","0","0","9","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/TRU/gross-profit","gross-profit","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/TXNM/eps","eps","2","0","0","8.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/UA/eps","eps","2","0","0","6.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/UDR/eps","eps","2","0","0","6","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/UMBF/eps","eps","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/VNT/free-cash-flow","free-cash-flow","2","0","0","10","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/VRSK/revenue","revenue","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/XYZ/revenue","revenue","1","0","0","5","4-5","0.07","0.07","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/stocks/ZION/net-income","net-income","2","0","0","9.5","6-10","0.035","0.035","high","0.07","P0_POSITION_4_10_LOW_CTR"
"google","/compare/CSCO-vs-ORCL","comparison","9","0","0","11.11111111111111","11-15","0.012","0.012","high","0.0648","P1_REVIEW"
"google","/compare/FOXA-vs-RDDT","comparison","9","0","0","11.11111111111111","11-15","0.012","0.012","high","0.0648","P1_REVIEW"
"google","/privacy","other","12","0","0","10.583333333333334","11-15","0.012","0.012","medium","0.0648","P1_REVIEW"
"google","/support","other","12","0","0","15.75","16-20","0.012","0.012","medium","0.0648","P1_REVIEW"
"google","/stocks/BOOT","other","2","0","0","3.5","4-5","0.07","0.07","medium","0.063","P1_REVIEW"
"google","/stocks/SLVM","other","2","0","0","3.5","4-5","0.07","0.07","medium","0.063","P1_REVIEW"
"google","/compare/ADP-vs-FTNT","comparison","8","0","0","10.25","11-15","0.012","0.012","high","0.0576","P1_REVIEW"
"google","/compare/ANET-vs-MRVL","comparison","8","0","0","12.125","11-15","0.012","0.012","high","0.0576","P1_REVIEW"
"google","/stocks/PR","other","10","0","0","10.4","11-15","0.012","0.012","medium","0.054000000000000006","P1_REVIEW"
"google","/stocks/AGCO","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/BTU","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/CHDN","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/CPRX","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/DBRG","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/EMBC","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/ESAB","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/IMXI","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/MTG","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/NSP","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/PBF","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/RGA","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/RKT","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/SEDG","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/SNEX","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/STT","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/VNOM","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/VST","other","1","0","0","3","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/XYZ","other","1","0","0","2","1-3","0.12","0.12","medium","0.05399999999999999","P1_REVIEW"
"google","/stocks/DBX","other","95","0","0","21.189473684210526","21-50","0.003","0.003","medium","0.053437500000000006","P1_REVIEW"
"google","/company","other","1","0","0","5","4-5","0.07","0.07","medium","0.052500000000000005","P0_POSITION_4_10_LOW_CTR"
"google","/company","other","1","0","0","5","4-5","0.07","0.07","medium","0.052500000000000005","P0_POSITION_4_10_LOW_CTR"
